"tupelo","is-a","dogwood","nature",1
"leaf","is-related-to","autumn","nature",1
"tasty","is-property-of","food","nature",1
"brown","is-a","color","graphics",1
"nurse","is-a","job","people",1
"fuzzy","is-property-of","dog","nature",1
"geology","is-a","Earth science","culture",1
"deep","is-property-of","intense","properties",1
"fierce","is-property-of","instinct","nature",1
"good","is-property-of","utopia","culture",1
"compassion","is-related-to","pain","emotion",1
"cricket","is-a","insect","nature",1
"airport","is-related-to","epidemic","media",1
"Cadillac","is-related-to","hip hop","culture",1
"natural","is-opposite-of","artificial","properties",1
"ascender","is-part-of","character","graphics",1
"s64","is-a","s66","people",2
"prison","is-a","building","culture",1
"Pinocchio","is-a","puppet","culture",1
"John Baskerville","is-a","classic","people",1
"hail","is-part-of","blizzard","nature",1
"powerful","is-property-of","tornado","nature",1
"vicious","is-property-of","crash","culture",1
"haughty","is-related-to","pride","culture",1
"popstar","is-related-to","music","sound",1
"society","is-related-to","sociology","culture",1
"BMW","is-related-to","Germany","culture",1
"quasar","is-related-to","black hole","nature",1
"stench","is-related-to","disgust","nature",1
"Milwaukee","is-part-of","Wisconsin","geography",1
"dirty","is-related-to","intestines","nature",1
"colorful","is-related-to","chameleon","nature",1
"fuzzy","is-related-to","abstract","properties",1
"stylish","is-property-of","Trajan","graphics",1
"supermarket","is-a","shop","culture",1
"password","is-related-to","secret","culture",1
"fragile","is-same-as","weak","properties",1
"silver","is-a","metal","nature",1
"nuclear weapon","is-related-to","terrorism","media",1
"energetic","is-property-of","jump","nature",1
"law","is-related-to","police","culture",1
"elevator","is-part-of","office","culture",1
"sad","is-property-of","burial","culture",1
"warm","is-property-of","summer","nature",2
"s57","is-a","s62a","people",1
"important","is-property-of","altar","culture",1
"thursday","is-a","day","culture",1
"lazy","is-property-of","Garfield","media",1
"energetic","is-property-of","red","graphics",1
"robbery","is-same-as","theft","culture",1
"sharp","is-property-of","coffee","nature",1
"Valentine's Day","is-part-of","February","culture",1
"pleasant","is-property-of","smooth","properties",1
"relativity","is-related-to","Einstein","people",1
"slurf","is-part-of","elephant","nature",1
"shrew","is-a","mammal","nature",1
"articulate","is-related-to","word","sound",1
"slow","is-property-of","exhaustion","emotion",1
"low","is-related-to","cower","nature",1
"intelligent","is-property-of","dragon","culture",1
"s19c","is-a","s19","people",1
"realistic","is-property-of","science","culture",1
"autism","is-related-to","Rain Man","people",1
"interesting","is-property-of","drug","culture",1
"intellectual","is-property-of","chess","culture",1
"yellow","is-property-of","rubber duck","culture",1
"Japan","is-same-as","Nippon","geography",1
"sunflower","is-a","flower","nature",1
"small","is-property-of","pebble","nature",1
"war","is-a","conflict","emotion",1
"vicious","is-property-of","cockfight","culture",1
"round","is-property-of","Earth","nature",1
"elegant","is-property-of","anemone","nature",1
"spinel","is-a","mineral","nature",1
"cooperation","is-part-of","game theory","culture",1
"dark","is-opposite-of","bright","properties",1
"El Paso","is-part-of","Texas","geography",1
"Genoa","is-related-to","crusade","history",1
"blimp","is-related-to","sky","culture",1
"romantic","is-property-of","serenade","culture",1
"crown","is-related-to","king","culture",1
"field","is-a","plain","nature",1
"fresh","is-property-of","lime","graphics",1
"leisure","is-part-of","freedom","culture",1
"Jesus","is-same-as","Jesus Christ","people",1
"cow","is-opposite-of","bull","nature",1
"creepy","is-property-of","fear","emotion",1
"big","is-property-of","tree","nature",1
"haughty","is-property-of","nobility","history",1
"mysterious","is-related-to","deep","properties",1
"ugly","is-property-of","hideous","properties",1
"caterpillar","is-a","insect","nature",1
"logic","is-a","system","culture",1
"artificial","is-property-of","Disneyland","culture",1
"teeth","is-part-of","mouth","nature",1
"slow","is-property-of","zombie","media",1
"Astroturfing","is-related-to","marketing","media",1
"elegant","is-opposite-of","raw","properties",1
"Titanic","is-a","ship","culture",1
"king","is-part-of","chess","culture",1
"relaxed","is-property-of","friday","culture",1
"nature","is-related-to","ecology","culture",1
"old","is-property-of","cathedral","culture",2
"listen","is-related-to","hear","nature",1
"fluid","is-property-of","mist","nature",1
"refrigerator","is-same-as","fridge","culture",1
"heavy","is-property-of","gold","properties",1
"earthquake","is-related-to","volcano","nature",1
"hazy","is-property-of","smoke","media",1
"water","is-part-of","rain","nature",1
"proud","is-related-to","good","properties",1
"Boston","is-a","city","geography",1
"ordered","is-property-of","sequential","properties",1
"doctor","is-part-of","hospital","culture",1
"boring","is-property-of","work","culture",1
"calm","is-property-of","sleep","culture",1
"drum","is-related-to","Duracell Bunny","media",1
"cucumber","is-a","gourd","nature",1
"Karl Marx","is-a","person","people",1
"hot","is-property-of","pepper","nature",1
"cute","is-property-of","hedgehog","nature",1
"cool","is-property-of","midnight","nature",1
"Hollywood","is-related-to","movie","media",1
"Mona Lisa","is-effect-of","Leonardo da Vinci","history",1
"Poland","is-part-of","Eastern Europe","geography",1
"serious","is-property-of","science","culture",1
"rhinoceros","is-a","mammal","nature",1
"full moon","is-related-to","midnight","culture",1
"dynamic","is-property-of","jazz","culture",1
"Baron Münchhausen","is-related-to","lie","history",1
"dirty","is-a","negative","properties",1
"fast food","is-same-as","junk food","culture",1
"loud","is-property-of","drill","culture",1
"Zeus","is-a","deity","culture",1
"smoke","is-effect-of","cigar","media",1
"elegant","is-related-to","fragile","properties",1
"lonely","is-related-to","winter","nature",1
"fedora","is-a","hat","culture",1
"threatening","is-property-of","pit bull","culture",1
"fragile","is-property-of","light bulb","culture",1
"sad","is-property-of","racism","culture",1
"Mark Zuckerberg","is-related-to","Facebook","sound",1
"destruction","is-effect-of","bombardment","culture",1
"nose","is-related-to","Pinocchio","culture",1
"happy","is-property-of","joy","properties",1
"ecosystem","is-a","system","nature",1
"rule","is-related-to","bureaucracy","culture",1
"center","is-a","justification","graphics",1
"November","is-a","month","culture",1
"s69","is-a","s71a","people",1
"Univers","is-related-to","keyboard","graphics",1
"spotted","is-related-to","dotted","properties",1
"prayer","is-part-of","funeral","culture",1
"leisure","is-part-of","culture","culture",1
"fragile","is-property-of","jellyfish","nature",1
"important","is-property-of","prestigious","properties",1
"problem solving","is-related-to","problem","culture",1
"fluid","is-related-to","dynamic","properties",1
"history","is-related-to","mythology","culture",1
"helicopter","is-a","vehicle","culture",1
"helpful","is-property-of","Lassie","media",1
"fauna","is-part-of","nature","nature",1
"Battlestar Galactica","is-a","spaceship","media",1
"woodchuck","is-a","rodent","nature",1
"black","is-property-of","raven","nature",2
"shame","is-a","emotion","emotion",1
"polite","is-related-to","good","properties",1
"Dune","is-a","desert","media",1
"lonely","is-property-of","astronomy","culture",1
"gospel","is-related-to","christianity","culture",1
"Hobbes","is-a","tiger","media",1
"torpedo","is-a","weapon","culture",1
"amusing","is-property-of","humor","people",1
"life savings","is-a","money","culture",1
"disco","is-same-as","club","culture",1
"kid","is-a","primate","nature",1
"2","is-same-as","two","culture",1
"idealistic","is-property-of","politics","culture",1
"form","is-related-to","bureaucracy","culture",1
"Notre Dame de Paris","is-a","cathedral","culture",1
"body","is-related-to","medicine","culture",1
"fair","is-property-of","judge","culture",1
"round","is-property-of","oval","graphics",1
"Shrek","is-a","movie","media",1
"absinthe","is-related-to","Aleister Crowley","culture",1
"PhD","is-related-to","university","science",1
"lowland","is-a","plain","nature",1
"lime","is-a","green","graphics",2
"7","is-same-as","seven","culture",1
"white","is-property-of","Taj Mahal","culture",1
"exciting","is-property-of","surprise","emotion",1
"Birmingham","is-part-of","Alabama","geography",1
"masculine","is-property-of","steer","nature",1
"invention","is-related-to","creativity","culture",1
"silent","is-property-of","Cylon","media",1
"blood","is-related-to","heart","nature",1
"triangle","is-a","shape","graphics",1
"trendy","is-property-of","techno","sound",1
"Rubik's Cube","is-a","puzzle","culture",1
"carpet","is-a","fabric","culture",1
"thin","is-property-of","model","media",1
"image","is-a","layer","graphics",1
"dangerous","is-property-of","anger","emotion",1
"Philadelphia","is-part-of","Pennsylvania","geography",1
"knee","is-part-of","leg","nature",1
"s67","is-a","s100","culture",1
"s100","is-a","s101b","people",1
"gondola","is-related-to","romance","emotion",1
"sled","is-related-to","snow","culture",1
"Pontiac","is-a","car","culture",1
"structured","is-property-of","web","nature",1
"soft","is-property-of","towel","culture",1
"yellow","is-related-to","sharp","graphics",1
"Delaware","is-a","state","geography",1
"garden","is-part-of","house","culture",1
"footsteps","is-related-to","museum","culture",1
"Vauxhall","is-a","car","culture",1
"Oregon","is-a","state","geography",1
"athletics","is-part-of","Olympic Games","culture",1
"Machu Picchu","is-part-of","tourism","culture",1
"house","is-related-to","family","culture",1
"dirty","is-related-to","edgy","properties",1
"grid","is-a","virtual world","geography",1
"mere","is-same-as","lake","nature",1
"artificial","is-property-of","Darth Vader","media",1
"sister","is-a","woman","culture",1
"sad","is-property-of","pathetic","properties",1
"fast","is-property-of","The Wolf","media",1
"detective","is-related-to","mystery","media",1
"good","is-property-of","ethics","culture",1
"Harvey Keitel","is-a","The Wolf","media",1
"Gibraltar","is-part-of","Southern Europe","geography",1
"Snoopy","is-a","dog","media",1
"hard","is-property-of","rectangle","",2
"sick","is-property-of","hangover","culture",1
"infinite","is-property-of","self-reference","culture",1
"rodent","is-a","mammal","nature",1
"fuzzy","is-related-to","psychology","culture",1
"astrology","is-opposite-of","astronomy","culture",1
"pétanque","is-related-to","ricard","culture",1
"heavy","is-property-of","can","culture",1
"bird of prey","is-a","predator","nature",1
"angular","is-property-of","triangle","graphics",1
"star","is-related-to","astronomy","culture",1
"narrow","is-property-of","Bodoni","graphics",1
"pathetic","is-property-of","shame","properties",1
"night","is-related-to","wolf","nature",1
"s3","is-a","s49","people",4
"Rome","is-related-to","Classical Antiquity","history",1
"size","is-related-to","format","graphics",1
"Twitter","is-related-to","Facebook","media",1
"spin","is-effect-of","mill","culture",1
"knight","is-part-of","crusade","history",1
"powerful","is-property-of","deity","culture",1
"robust","is-property-of","BMW","culture",1
"nervous","is-opposite-of","calm","properties",1
"water","is-a","landscape","nature",1
"juicy","is-property-of","peach","nature",1
"England","is-related-to","polo","culture",1
"love","is-related-to","romance","emotion",1
"anarchy","is-opposite-of","opression","culture",1
"Macedonia","is-a","country","geography",1
"cry","is-related-to","baby","people",1
"Minnesota","is-a","state","geography",1
"repetitive","is-property-of","self-reference","culture",1
"facial expression","is-related-to","muscle","emotion",1
"Susan Kare","is-part-of","Apple","people",1
"brain","is-related-to","psychology","culture",1
"altar","is-part-of","church","culture",1
"cool","is-property-of","hospital","culture",1
"Turkey","is-part-of","Western Asia","geography",1
"wicked","is-related-to","hip","properties",1
"fog","is-related-to","Machu Picchu","culture",1
"Florence","is-same-as","Firenze","culture",1
"buzz","is-effect-of","Cylon","media",1
"prairie","is-a","grassland","nature",1
"innovation","is-effect-of","innovator","culture",1
"canyon","is-opposite-of","mountain","nature",1
"snappy","is-property-of","Alfa Romeo","culture",1
"Hempstead","is-a","city","geography",1
"vicious","is-property-of","Inquisition","culture",1
"articulate","is-property-of","lawyer","culture",1
"balloon","is-a","ball","culture",1
"unpleasant","is-related-to","bad","properties",1
"naughty","is-related-to","monkey","nature",1
"open","is-property-of","extroversion","culture",1
"intense","is-property-of","hot","properties",1
"hanging","is-a","execution","history",1
"round","is-property-of","female","culture",1
"see","is-related-to","attention","nature",1
"Hagia Sophia","is-part-of","Istanbul","culture",1
"run","is-a","locomotion","nature",2
"chocolate","is-a","candy","culture",1
"Jabberwocky","is-related-to","nonsense","culture",1
"marble","is-a","rock","nature",1
"Miami","is-a","city","geography",1
"s28","is-a","s1000","people",1
"expensive","is-property-of","gem","nature",2
"adventure","is-effect-of","pursuit","culture",1
"fake","is-related-to","Disneyland","culture",1
"Kentucky","is-a","state","geography",1
"sweet","is-property-of","pineapple","nature",1
"communism","is-related-to","China","culture",1
"monospace","is-a","typeface","graphics",1
"Switzerland","is-part-of","Central Europe","geography",1
"happy","is-property-of","cartoon","media",1
"liver","is-a","organ","nature",1
"etiquette","is-related-to","punctual","culture",1
"Andorra","is-a","country","geography",1
"raven","is-related-to","death","culture",1
"colorful","is-property-of","clown","culture",1
"funny","is-property-of","FAIL","culture",1
"Porsche","is-a","car","culture",1
"soul music","is-related-to","rhythm and blues","sound",1
"Adolf Hitler","is-same-as","Hitler","people",1
"blow","is-effect-of","wind","nature",1
"thunder","is-part-of","storm","nature",1
"red","is-property-of","lobster","nature",2
"boring","is-related-to","science","culture",1
"green","is-related-to","envy","emotion",1
"sex","is-related-to","pout","emotion",1
"future","is-related-to","crystal ball","media",1
"hectic","is-property-of","swarm","nature",1
"leech","is-a","worm","nature",1
"star","is-part-of","space","science",1
"delicate","is-property-of","cooperation","culture",1
"number","is-part-of","mathematics","culture",1
"moist","is-property-of","tropical","properties",1
"old","is-property-of","supernova","nature",1
"dangerous","is-property-of","storm","nature",1
"standard","is-property-of","Arial","graphics",1
"evil","is-property-of","Darth Vader","media",1
"polite","is-property-of","discussion","people",1
"penis","is-a","organ","nature",1
"heart","is-related-to","Valentine's Day","culture",1
"mess","is-related-to","bedroom","culture",1
"chaotic","is-property-of","stock exchange","culture",1
"IKEA","is-a","store","culture",1
"Uffizi","is-part-of","Florence","culture",1
"slave","is-related-to","Classical Antiquity","history",1
"white","is-property-of","snow","nature",1
"alien","is-related-to","science fiction","media",1
"knowledge","is-related-to","education","culture",1
"deep","is-property-of","think","people",1
"Detroit","is-part-of","Michigan","geography",1
"secret","is-property-of","spy","people",1
"irritating","is-related-to","angry","properties",1
"expensive","is-property-of","health insurance","culture",1
"Hempstead","is-part-of","New York","geography",1
"funny","is-property-of","The Hitchhikers Guide to the Galaxy","media",1
"margin","is-related-to","whitespace","graphics",1
"large","is-property-of","mountain","nature",1
"Sherlock Holmes","is-a","detective","media",1
"Red Square","is-part-of","tourism","culture",1
"camera","is-related-to","glamour","media",1
"stamp","is-part-of","envelope","culture",1
"The Soft Machine","is-part-of","Canterbury scene","people",1
"Slovenia","is-part-of","Central Europe","geography",1
"daffodil","is-a","flower","nature",1
"integrator","is-a","person","culture",1
"soft","is-property-of","breast","nature",1
"cosy","is-property-of","house","culture",1
"nightlife","is-related-to","city","culture",1
"Adolf Hitler","is-a","person","people",1
"Isle Of Man","is-a","country","geography",1
"lighting","is-a","filter","graphics",1
"story","is-part-of","conversation","people",1
"feminine","is-property-of","vagina","nature",1
"monarchy","is-a","government","culture",1
"Helvetica","is-a","sans serif","graphics",1
"playful","is-property-of","spring","nature",1
"wind","is-related-to","leaf","nature",1
"big","is-property-of","Portland","geography",1
"dirty","is-property-of","beggar","culture",1
"bed","is-part-of","bedroom","culture",1
"Mass","is-a","rite","culture",1
"early","is-property-of","morning","culture",1
"color","is-part-of","color scheme","graphics",1
"instinct","is-opposite-of","emotion","emotion",1
"facial expression","is-related-to","human","emotion",1
"A3","is-a","format","graphics",1
"intelligence","is-property-of","dolphin","culture",1
"White Rabbit","is-part-of","Alice in Wonderland","media",1
"suicide attack","is-related-to","terrorism","culture",1
"slow","is-property-of","erosion","nature",1
"moving","is-property-of","locomotion","nature",1
"gale","is-a","wind","nature",1
"rough","is-property-of","wrinkly","properties",1
"stress","is-related-to","choice","emotion",1
"Mesa","is-part-of","Arizona","geography",1
"s49","is-a","s19","people",3
"naive","is-property-of","Little Red Riding Hood","culture",1
"Cheshire Cat","is-related-to","grin","media",1
"interesting","is-related-to","website","culture",1
"testosterone","is-a","hormone","nature",1
"soft","is-property-of","baby","nature",1
"mitochondria","is-part-of","cell","nature",1
"tion","is-related-to","cat","nature",1
"bad","is-property-of","unfair","properties",1
"white","is-property-of","sugar","culture",1
"big","is-property-of","mammoth","nature",1
"buzz","is-related-to","Twitter","media",1
"Büro Destruct","is-a","type foundry","graphics",1
"primate","is-a","mammal","nature",1
"earring","is-part-of","pirate","media",1
"exciting","is-property-of","party","culture",1
"Holy Grail","is-a","metaphor","culture",1
"Laredo","is-part-of","Texas","geography",1
"happy","is-related-to","joy","emotion",1
"delicate","is-property-of","glass","culture",1
"caribou","is-a","deer","nature",1
"futile","is-related-to","pointless","properties",1
"crabapple","is-a","deciduous","nature",1
"candytuft","is-a","flower","nature",1
"Reno","is-a","city","geography",1
"cat food","is-part-of","food","culture",1
"bald","is-related-to","bowling ball","culture",1
"loud","is-property-of","horn","sound",5
"quiet","is-related-to","calm","properties",1
"scientist","is-part-of","lab","science",1
"baker","is-a","job","people",1
"equality","is-part-of","communism","culture",1
"lust","is-related-to","hunt","nature",1
"dream","is-part-of","sleep","culture",1
"mysterious","is-property-of","iris","nature",1
"Greek mythology","is-related-to","Greece","culture",1
"annoying","is-related-to","talk show","media",1
"viral","is-property-of","virus","nature",1
"panic","is-effect-of","stress","emotion",1
"dangerous","is-property-of","magic","culture",1
"irritating","is-related-to","annoying","properties",1
"Saab","is-a","car","culture",1
"uniform","is-property-of","Helvetica","graphics",1
"attic","is-a","room","culture",1
"poison ivy","is-a","sumac","nature",1
"frank","is-property-of","discussion","people",1
"Chewbacca","is-part-of","Star Wars","media",1
"New Jersey","is-part-of","The North-East","geography",1
"powerful","is-property-of","eagle","nature",1
"soar","is-effect-of","bird","nature",1
"s80","is-a","s81","people",2
"Nokia","is-related-to","Finland","culture",1
"s2","is-a","s20","people",4
"infrared","is-a","electromagnetic radiation","culture",1
"legibility","is-related-to","font size","graphics",1
"Wyoming","is-part-of","The West","geography",1
"s69","is-a","s71b","people",1
"happiness","is-same-as","joy","emotion",1
"multiply","is-a","blend mode","graphics",1
"simple","is-related-to","calm","properties",1
"s49","is-a","s1000","people",1
"simultaneous","is-property-of","multitasking","culture",1
"yak","is-a","cattle","nature",1
"soft","is-property-of","female","culture",1
"green","is-property-of","broccoli","nature",1
"killing","is-property-of","shark","nature",1
"left complementary","is-a","color scheme","graphics",1
"escalator","is-a","stairway","culture",1
"red","is-property-of","mailbox","culture",1
"pillar","is-part-of","hall","culture",1
"meeting room","is-a","room","culture",1
"Google","is-a","search engine","media",1
"wig","is-part-of","judge","culture",1
"Florida","is-part-of","The South","geography",1
"compliant","is-property-of","happy","properties",1
"bright","is-property-of","orange","properties",3
"old","is-opposite-of","new","properties",1
"apartment","is-same-as","flat","culture",1
"The South","is-part-of","United States","geography",1
"loud","is-property-of","cannon","culture",1
"difficult","is-a","negative","properties",1
"ambitious","is-property-of","goal","culture",1
"ginger","is-a","spice","nature",1
"Koran","is-same-as","Quran","history",1
"foot","is-part-of","leg","nature",1
"dry","is-property-of","building","culture",1
"Acura","is-related-to","Japan","culture",1
"Cylon","is-related-to","toaster","media",1
"wolf","is-a","dog","nature",1
"canyon","is-effect-of","erosion","nature",1
"slow","is-property-of","stupid","properties",1
"display","is-related-to","heading","graphics",1
"dirty","is-related-to","naughty","properties",1
"fireworks","is-related-to","celebration","culture",1
"misery","is-effect-of","apocalypse","media",1
"organic","is-property-of","body","nature",1
"big","is-property-of","gigantic","properties",1
"edgy","is-opposite-of","electricity","culture",1
"painful","is-related-to","hurt","properties",1
"big","is-property-of","dragon","culture",1
"garage","is-a","room","culture",1
"conservative","is-property-of","Bodoni","graphics",1
"Chula Vista","is-part-of","California","geography",1
"television show","is-part-of","television","media",1
"s71","is-a","s72","people",3
"Adrian Frutiger","is-related-to","Frutiger","people",1
"Sylvester Stallone","is-a","Rocky","media",1
"playful","is-property-of","joy","properties",1
"force","is-part-of","forceful","culture",1
"pheromone","is-related-to","fauna","nature",1
"rook","is-part-of","chess","culture",1
"intense","is-property-of","lust","nature",1
"taste","is-effect-of","mouth","nature",1
"prestigious","is-property-of","MIT","science",1
"new","is-property-of","invention","culture",1
"light","is-property-of","screen","graphics",1
"meat","is-related-to","ravenous","nature",1
"cliché","is-property-of","page curl","graphics",1
"even","is-property-of","square","culture",1
"slither","is-a","locomotion","nature",1
"Paul Rand","is-a","type designer","people",1
"British Museum","is-a","museum","culture",1
"exciting","is-property-of","invention","culture",1
"idealistic","is-opposite-of","realistic","properties",1
"stop","is-effect-of","red light","culture",1
"busy","is-property-of","simultaneous","properties",1
"fun","is-related-to","playful","properties",1
"romantic","is-property-of","moon","nature",1
"lie","is-effect-of","liar","people",1
"heel","is-part-of","foot","nature",1
"little","is-opposite-of","great","properties",1
"s56","is-a","s50","people",2
"Captain Hastings","is-a","sidekick","media",1
"economy","is-part-of","culture","culture",1
"Adrian Frutiger","is-a","person","people",1
"freak show","is-part-of","circus","culture",1
"wild","is-related-to","cheerleader","culture",1
"orange juice","is-part-of","breakfast","culture",1
"cluck","is-a","sound","sound",1
"masculine","is-property-of","stallion","nature",1
"tobacco","is-a","nightshade","nature",1
"desk","is-part-of","reception","culture",1
"viral","is-property-of","joy","emotion",1
"hole distortion","is-a","distortion","graphics",1
"hot","is-property-of","desert","nature",4
"ska","is-part-of","reggae","sound",1
"small","is-property-of","pétanque ball","culture",1
"red","is-property-of","communism","culture",1
"Matthew Carter","is-related-to","Georgia","people",1
"Darth Vader","is-part-of","Star Wars","media",1
"thick","is-property-of","smog","culture",1
"All your base","is-part-of","internet humour","culture",1
"curiosity","is-related-to","creativity","nature",1
"mineral","is-a","rock","nature",1
"paper","is-part-of","journal","science",1
"naive","is-related-to","flower","nature",1
"pearl","is-related-to","clam","nature",1
"knife","is-related-to","Rambo","media",1
"busy","is-property-of","restaurant","culture",1
"slow","is-property-of","hangover","culture",1
"guitar","is-a","string instrument","sound",1
"big","is-property-of","blimp","culture",1
"abstract","is-property-of","Dada","history",1
"Louisiana","is-part-of","The South","geography",1
"insomnia","is-related-to","sleep","people",1
"tick","is-a","arachnid","nature",1
"intimate","is-property-of","underwear","culture",1
"moon","is-part-of","sky","nature",1
"legion","is-part-of","army","history",1
"round","is-property-of","planet","nature",1
"Colosseum","is-part-of","Rome","history",1
"mistletoe","is-a","plant","nature",1
"red","is-property-of","red light","culture",1
"scary","is-property-of","nightmare","culture",1
"letter","is-part-of","mail","culture",1
"inlet","is-part-of","river","nature",1
"dynamic","is-property-of","bird","nature",1
"Boston","is-part-of","Massachusetts","geography",1
"cute","is-property-of","angelfish","nature",1
"Eric Gill","is-a","type designer","people",1
"gem","is-a","rock","nature",1
"Firmin Didot","is-a","classic","people",1
"hamburger","is-a","meat","culture",1
"weak","is-a","negative","properties",1
"childish","is-related-to","silly","properties",1
"Akzidenz-Grotesk","is-a","sans serif","graphics",1
"wounded","is-related-to","soldier","culture",1
"stupid","is-a","negative","properties",1
"bloody","is-property-of","violent","properties",1
"bush","is-a","plant","nature",1
"sharp","is-property-of","reef","nature",1
"mental illness","is-related-to","psychology","culture",1
"title","is-same-as","heading","graphics",1
"birthday","is-related-to","party","culture",1
"manta ray","is-a","marine","nature",1
"Durham","is-part-of","North Carolina","geography",1
"maze","is-a","puzzle","culture",1
"white","is-related-to","cook","culture",1
"contextual ligature","is-a","ligature","graphics",1
"silent","is-related-to","deep","properties",1
"long","is-related-to","large","properties",1
"old","is-property-of","elm","nature",1
"mysterious","is-property-of","owl","nature",1
"cow","is-related-to","cowboy","culture",1
"Leonard Nimoy","is-a","person","people",1
"angular","is-property-of","whiteboard","culture",1
"annoying","is-property-of","mascot","media",1
"The Hoff","is-same-as","David Hasselhoff","people",1
"Indianapolis","is-a","city","geography",1
"brown","is-property-of","coffee","culture",1
"moo","is-effect-of","cow","nature",2
"kumquat","is-a","citrus","nature",1
"bold","is-related-to","etiquette","culture",1
"exciting","is-property-of","underwear","culture",1
"region","is-part-of","landscape","nature",1
"grin","is-part-of","glee","emotion",1
"cell","is-part-of","prison","culture",1
"fresh","is-property-of","mint","nature",1
"dinosaur","is-a","reptile","nature",1
"dog and pony show","is-a","circus","culture",1
"edgy","is-property-of","nervous","properties",1
"liger","is-related-to","cat","nature",1
"cooperative","is-property-of","cooperation","science",1
"winter","is-related-to","hibernation","nature",1
"fructosa","is-a","trash","graphics",1
"intricate","is-property-of","brain","culture",1
"CEO","is-a","boss","culture",1
"river","is-related-to","rowing","culture",1
"fruit","is-related-to","fruit feeder","nature",1
"city","is-related-to","marathon","culture",1
"pebble","is-a","rock","nature",1
"Albania","is-a","country","geography",1
"careful","is-property-of","critical","properties",1
"horse","is-part-of","polo","culture",1
"magenta","is-same-as","pink","graphics",1
"sharp","is-property-of","yellow","graphics",1
"scalpel","is-related-to","surgeon","people",2
"curious","is-property-of","baby","nature",1
"honey","is-related-to","bee","nature",1
"pheromone","is-related-to","ant","nature",1
"San Jose","is-part-of","California","geography",1
"persistent","is-property-of","evergreen","nature",1
"slick","is-property-of","pilot","people",1
"Kyushu","is-a","island","geography",1
"astronaut","is-related-to","space shuttle","culture",1
"mysterious","is-property-of","alder","nature",1
"black light","is-related-to","Goa Trance","culture",1
"ring","is-a","jewel","culture",1
"cosmetic","is-related-to","nightlife","culture",1
"clear","is-property-of","cyan","properties",1
"expensive","is-property-of","drug","culture",2
"Mandy Karu","is-part-of","Digitus Camel","people",1
"wait","is-related-to","airport","culture",1
"graceful","is-property-of","capoeira","culture",1
"Hungary","is-a","country","geography",1
"galaxy","is-part-of","cosmos","nature",1
"cool","is-related-to","trendy","properties",1
"mp3 player","is-related-to","music","media",1
"fast","is-property-of","rocket","science",1
"lego","is-related-to","construction","culture",1
"airco","is-related-to","temperature","culture",1
"crisp","is-opposite-of","soft","properties",1
"pickup truck","is-related-to","Ford","culture",1
"technical","is-property-of","computer science","culture",1
"Calvin & Hobbes","is-related-to","dinosaur","media",1
"airco","is-related-to","airport","culture",1
"Monaco","is-a","country","geography",1
"pollen","is-related-to","spore","nature",1
"shop","is-part-of","mall","culture",1
"salary","is-a","money","culture",1
"Nihongo","is-same-as","Japanese","culture",1
"transparent","is-property-of","gem","nature",1
"angry","is-property-of","glare","emotion",1
"violent","is-property-of","Al-Qaeda","culture",1
"advertisement","is-part-of","Times Square","culture",1
"vast","is-property-of","devastating","properties",1
"blue","is-property-of","RGB","graphics",1
"s4","is-a","s31a","people",1
"fast","is-property-of","train","culture",4
"braces","is-related-to","teeth","people",1
"tusk","is-related-to","boar","nature",1
"memory","is-part-of","cognition","nature",1
"technical","is-related-to","publishing","culture",1
"Al-Qaeda","is-related-to","terrorism","media",1
"green","is-related-to","venom","nature",1
"Jack in the Green","is-part-of","paganism","culture",1
"death","is-related-to","war","culture",1
"angry","is-property-of","Odin","culture",1
"hard","is-property-of","gourd","nature",1
"Virginia","is-part-of","The South","geography",1
"interesting","is-property-of","research","culture",1
"holy","is-property-of","Jihad","history",1
"Edda","is-a","book","culture",1
"facial expression","is-part-of","communication","emotion",1
"Fort Wayne","is-part-of","Indiana","geography",1
"wood","is-part-of","barrel","culture",1
"roller coaster","is-part-of","amusement park","culture",1
"fast","is-property-of","drum and bass","sound",1
"farmer","is-a","job","people",1
"compound","is-a","color scheme","graphics",1
"lasagne","is-related-to","Garfield","media",1
"kaleidoscope","is-a","tile","graphics",1
"Coca-Cola","is-related-to","sugar","culture",1
"old","is-related-to","judge","culture",1
"sweet","is-property-of","fruit salad","culture",1
"Zapfino","is-a","brush script","graphics",1
"morning","is-related-to","hangover","culture",1
"trench warfare","is-related-to","poison gas","history",1
"office","is-a","building","culture",1
"smog","is-a","pollution","culture",1
"trendy","is-related-to","stylish","properties",1
"New Age","is-part-of","pseudoscience","culture",1
"gun","is-a","weapon","properties",2
"patience","is-related-to","concentration","emotion",1
"angry","is-property-of","gorilla","nature",1
"silent","is-property-of","slave","culture",1
"black","is-related-to","ominous","properties",1
"big","is-related-to","loud","properties",1
"cult","is-related-to","magic","culture",1
"weird","is-property-of","insane","properties",1
"lynx","is-a","cat","nature",1
"easy","is-property-of","relaxed","properties",1
"juicy","is-property-of","melon","nature",1
"dynamic","is-related-to","natural","properties",1
"s9b","is-a","s9","people",1
"Washington","is-a","state","geography",1
"Big Brother","is-part-of","1984","media",1
"greasy","is-opposite-of","lean","properties",1
"clean","is-related-to","underwear","culture",1
"rain","is-related-to","sad","nature",1
"healthy","is-related-to","lung","nature",1
"sly","is-property-of","fox","nature",2
"sensitive","is-property-of","empathic","properties",1
